Device : ;PAX1000IR2/M
Serial Number : ;M00773008
Firmware Version : ;1.2.1
Software Version : ;1.4.2002.183
Wavelength [nm] : ;1560
Basic Sample Rate [Hz] : ;60
Operating Mode : ;1 revolution for one measurement

Time[date hh:mm:ss] ; Elapsed Time [hh:mm:ss:ms]; Normalized s 1 ; Normalized s 2 ; Normalized s 3 ; S 0 [mW]; S 1 [mW]; S 2 [mW]; S 3 [mW]; Azimuth[°] ; Ellipticity[°] ; DOP[%] ; DOCP[%] ; DOLP[%] ; Power[mW] ; Pol Power[mW] ; Unpol Power[mW] ; Power[dBm] ; Pol Power[dBm] ; Unpol Power[dBm] ; Power-Split-Ratio ; Phase Difference[°] ; Warning
2025-02-20 13:34:23.65;0.00:05:54:449;-0.13;-0.98;0.14;0.2033;-0.02491;-0.1829;0.02678;-48.88;4.13;91.74;13.17;90.79;0.2033;0.1865;0.01679;-6.918;-7.292;-17.749;0.43;171.67;
2025-02-20 13:34:23.91;0.00:05:54:704;-0.01;-0.99;0.10;0.1754;-0.002889;-0.205;0.02042;-45.40;2.84;117.48;11.65;116.90;0.1754;0.206;-0.03065;-7.560;-6.861;-99.990;0.49;174.31;
2025-02-20 13:34:24.16;0.00:05:54:956;-0.15;-0.99;-0.02;0.1987;-0.02672;-0.1786;-0.004506;-49.25;-0.71;90.92;2.27;90.89;0.1987;0.1806;0.01805;-7.019;-7.433;-17.436;0.43;-178.55;
2025-02-20 13:34:24.42;0.00:05:55:211;-0.11;-0.99;-0.05;0.195;-0.02304;-0.2086;-0.01131;-48.15;-1.54;107.76;5.80;107.60;0.195;0.2101;-0.01513;-7.099;-6.775;-99.990;0.45;-176.90;
2025-02-20 13:34:24.67;0.00:05:55:468;-0.01;-0.99;0.15;0.1837;-0.00212;-0.1686;0.02526;-45.36;4.26;92.78;13.75;91.75;0.1837;0.1704;0.01327;-7.358;-7.684;-18.771;0.49;171.48;
2025-02-20 13:34:24.93;0.00:05:55:724;0.10;-0.98;0.19;0.1589;0.01931;-0.1877;0.03584;-42.06;5.38;120.85;22.55;118.73;0.1589;0.192;-0.03313;-7.989;-7.166;-99.990;0.55;169.19;
2025-02-20 13:34:25.18;0.00:05:55:979;-0.08;-1.00;-0.03;0.1775;-0.01263;-0.1659;-0.00516;-47.18;-0.89;93.78;2.91;93.74;0.1775;0.1664;0.01103;-7.509;-7.788;-19.573;0.46;-178.22;
2025-02-20 13:34:25.44;0.00:05:56:233;-0.04;-1.00;0.06;0.1733;-0.0073;-0.2035;0.01209;-46.03;1.70;117.70;6.97;117.49;0.1733;0.204;-0.03068;-7.611;-6.903;-99.990;0.48;176.60;
2025-02-20 13:34:25.69;0.00:05:56:488;-0.19;-0.98;-0.04;0.2005;-0.03556;-0.1883;-0.006724;-50.35;-1.00;95.64;3.35;95.58;0.2005;0.1918;0.008752;-6.978;-7.172;-20.579;0.41;-177.96;
2025-02-20 13:34:25.95;0.00:05:56:742;-0.12;-0.99;0.02;0.1765;-0.02459;-0.2057;0.005062;-48.41;0.70;117.44;2.87;117.41;0.1765;0.2073;-0.03078;-7.533;-6.835;-99.990;0.44;178.59;
2025-02-20 13:34:26.20;0.00:05:56:998;-0.08;-1.00;0.01;0.2049;-0.01449;-0.1874;0.001887;-47.21;0.29;91.75;0.92;91.75;0.2049;0.188;0.01691;-6.884;-7.258;-17.720;0.46;179.42;
2025-02-20 13:34:26.46;0.00:05:57:253;-0.07;-1.00;-0.02;0.1819;-0.0145;-0.2065;-0.003967;-47.01;-0.55;113.86;2.18;113.84;0.1819;0.2071;-0.0252;-7.403;-6.839;-99.990;0.46;-178.90;
2025-02-20 13:34:26.71;0.00:05:57:507;-0.16;-0.98;-0.12;0.1986;-0.02818;-0.1783;-0.02155;-49.49;-3.40;91.52;10.85;90.88;0.1986;0.1818;0.01684;-7.020;-7.405;-17.736;0.42;-173.11;
2025-02-20 13:34:26.97;0.00:05:57:762;-0.02;-1.00;-0.07;0.1626;-0.003009;-0.1764;-0.01192;-45.49;-1.93;108.77;7.33;108.52;0.1626;0.1768;-0.01426;-7.890;-7.525;-99.990;0.49;-176.13;
2025-02-20 13:34:27.22;0.00:05:58:018;-0.24;-0.97;-0.07;0.196;-0.04267;-0.174;-0.01247;-51.89;-1.99;91.66;6.36;91.43;0.196;0.1796;0.01635;-7.078;-7.457;-17.864;0.38;-175.90;
2025-02-20 13:34:27.48;0.00:05:58:272;0.03;-0.99;0.12;0.1575;0.005515;-0.1843;0.02288;-44.14;3.54;118.00;14.53;117.10;0.1575;0.1858;-0.02834;-8.028;-7.309;-99.990;0.51;172.92;
2025-02-20 13:34:27.73;0.00:05:58:528;-0.11;-0.99;-0.02;0.198;-0.02093;-0.1955;-0.003904;-48.06;-0.57;99.30;1.97;99.28;0.198;0.1966;0.001386;-7.033;-7.063;-28.582;0.45;-178.86;
2025-02-20 13:34:27.99;0.00:05:58:782;0.03;-0.98;0.18;0.169;0.006758;-0.2002;0.0372;-44.03;5.26;120.54;22.01;118.51;0.169;0.2037;-0.03471;-7.722;-6.910;-99.990;0.52;169.47;
2025-02-20 13:34:28.24;0.00:05:59:038;-0.13;-0.99;-0.01;0.1995;-0.02337;-0.1804;-0.001793;-48.69;-0.28;91.21;0.90;91.20;0.1995;0.182;0.01754;-7.000;-7.400;-17.559;0.44;-179.43;
2025-02-20 13:34:28.50;0.00:05:59:295;0.01;-1.00;0.08;0.1606;0.001974;-0.1795;0.0139;-44.68;2.21;112.14;8.66;111.80;0.1606;0.18;-0.01949;-7.944;-7.446;-99.990;0.51;175.57;
2025-02-20 13:34:28.75;0.00:05:59:549;-0.08;-1.00;0.05;0.186;-0.0144;-0.1702;0.00864;-47.42;1.45;91.99;4.65;91.87;0.186;0.1711;0.0149;-7.306;-7.669;-18.269;0.46;177.09;
2025-02-20 13:34:29.01;0.00:05:59:805;0.11;-0.99;0.08;0.1613;0.02227;-0.1955;0.0157;-41.75;2.28;122.42;9.73;122.04;0.1613;0.1974;-0.03616;-7.925;-7.046;-99.990;0.56;175.41;
2025-02-20 13:34:29.26;0.00:06:00:059;-0.06;-1.00;0.02;0.1819;-0.01102;-0.1692;0.004225;-46.86;0.71;93.23;2.32;93.20;0.1819;0.1696;0.01231;-7.401;-7.705;-19.097;0.47;178.57;
2025-02-20 13:34:29.52;0.00:06:00:314;0.06;-1.00;0.03;0.1632;0.01199;-0.1941;0.006511;-43.23;0.96;119.26;3.99;119.20;0.1632;0.1946;-0.03143;-7.874;-7.109;-99.990;0.53;178.08;
2025-02-20 13:34:29.78;0.00:06:00:570;-0.18;-0.98;0.10;0.2005;-0.03609;-0.1985;0.02083;-50.15;2.95;101.14;10.39;100.61;0.2005;0.2028;-0.002295;-6.978;-6.929;-99.990;0.41;174.01;
2025-02-20 13:34:30.03;0.00:06:00:824;-0.06;-1.00;0.06;0.166;-0.01156;-0.1988;0.01224;-46.66;1.76;120.16;7.37;119.93;0.166;0.1995;-0.03347;-7.798;-7.001;-99.990;0.47;176.48;
2025-02-20 13:34:30.29;0.00:06:01:080;-0.10;-0.99;-0.03;0.2073;-0.02066;-0.197;-0.005526;-47.99;-0.80;95.60;2.67;95.57;0.2073;0.1982;0.009112;-6.835;-7.030;-20.404;0.45;-178.39;
2025-02-20 13:34:30.54;0.00:06:01:336;0.13;-0.99;-0.03;0.1642;0.02241;-0.1694;-0.005342;-41.23;-0.90;104.14;3.25;104.08;0.1642;0.171;-0.00679;-7.846;-7.670;-99.990;0.57;-178.19;
2025-02-20 13:34:30.79;0.00:06:01:588;-0.21;-0.98;0.08;0.202;-0.03788;-0.1801;0.01502;-50.94;2.33;91.41;7.44;91.11;0.202;0.1846;0.01735;-6.947;-7.337;-17.606;0.40;175.23;
2025-02-20 13:34:31.05;0.00:06:01:844;0.03;-0.99;0.14;0.1612;0.005882;-0.1917;0.0263;-44.12;3.90;120.04;16.31;118.93;0.1612;0.1935;-0.03231;-7.925;-7.132;-99.990;0.52;172.19;
2025-02-20 13:34:31.30;0.00:06:02:096;-0.24;-0.97;-0.05;0.189;-0.04071;-0.1668;-0.00845;-51.86;-1.41;90.95;4.47;90.84;0.189;0.1719;0.01711;-7.235;-7.647;-17.667;0.38;-177.10;
2025-02-20 13:34:31.56;0.00:06:02:352;0.10;-0.99;0.04;0.1612;0.0196;-0.1945;0.007867;-42.12;1.15;121.36;4.88;121.26;0.1612;0.1956;-0.03443;-7.927;-7.086;-99.990;0.55;177.68;
2025-02-20 13:34:31.81;0.00:06:02:606;-0.06;-1.00;0.02;0.1984;-0.01145;-0.2034;0.003572;-46.61;0.50;102.68;1.80;102.66;0.1984;0.2037;-0.005315;-7.025;-6.910;-99.990;0.47;178.99;
2025-02-20 13:34:32.06;0.00:06:02:860;0.14;-0.99;0.09;0.1565;0.02628;-0.192;0.01657;-41.10;2.44;124.28;10.59;123.83;0.1565;0.1945;-0.03799;-8.056;-7.112;-99.990;0.57;175.07;
2025-02-20 13:34:32.32;0.00:06:03:115;-0.16;-0.99;-0.02;0.2037;-0.03263;-0.2;-0.005038;-49.63;-0.71;99.51;2.47;99.48;0.2037;0.2027;0.0009936;-6.910;-6.931;-30.028;0.42;-178.56;
2025-02-20 13:34:32.58;0.00:06:03:371;0.01;-0.99;0.12;0.1691;0.002257;-0.2008;0.02384;-44.68;3.39;119.55;14.10;118.72;0.1691;0.2022;-0.03307;-7.718;-6.942;-99.990;0.51;173.23;
2025-02-20 13:34:32.83;0.00:06:03:626;-0.18;-0.98;0.07;0.1998;-0.03549;-0.1945;0.01388;-50.17;2.01;99.19;6.95;98.95;0.1998;0.1982;0.001619;-6.993;-7.029;-27.907;0.41;175.92;
2025-02-20 13:34:33.09;0.00:06:03:882;-0.04;-1.00;0.05;0.1649;-0.006196;-0.1649;0.008216;-46.08;1.43;100.20;4.98;100.08;0.1649;0.1652;-0.0003365;-7.829;-7.820;-99.990;0.48;177.15;
2025-02-20 13:34:33.34;0.00:06:04:138;-0.16;-0.98;0.08;0.201;-0.03018;-0.1878;0.01621;-49.56;2.44;94.98;8.06;94.64;0.201;0.1909;0.01009;-6.968;-7.191;-19.962;0.42;175.07;
2025-02-20 13:34:33.60;0.00:06:04:391;0.04;-1.00;0.04;0.1621;0.006439;-0.1756;0.007284;-43.95;1.19;108.51;4.49;108.41;0.1621;0.1758;-0.01379;-7.903;-7.549;-99.990;0.52;177.62;
2025-02-20 13:34:33.85;0.00:06:04:645;-0.16;-0.99;0.00;0.1945;-0.03314;-0.2111;-0.0005714;-49.46;-0.08;109.86;0.29;109.86;0.1945;0.2137;-0.01918;-7.110;-6.702;-99.990;0.42;-179.84;
2025-02-20 13:34:34.11;0.00:06:04:901;-0.07;-0.99;0.08;0.1668;-0.0137;-0.1957;0.01552;-47.00;2.26;117.96;9.31;117.60;0.1668;0.1968;-0.02996;-7.778;-7.060;-99.990;0.47;175.46;
2025-02-20 13:34:34.36;0.00:06:05:157;-0.16;-0.98;0.11;0.2022;-0.03121;-0.1945;0.02117;-49.56;3.07;98.01;10.47;97.45;0.2022;0.1982;0.00403;-6.942;-7.030;-23.947;0.42;173.79;
2025-02-20 13:34:34.62;0.00:06:05:413;0.02;-1.00;-0.01;0.1715;0.00429;-0.2049;-0.002599;-44.40;-0.36;119.45;1.52;119.44;0.1715;0.2049;-0.03337;-7.656;-6.884;-99.990;0.51;-179.27;
2025-02-20 13:34:34.87;0.00:06:05:668;-0.15;-0.99;0.07;0.1933;-0.02744;-0.1747;0.01289;-49.46;2.08;91.71;6.67;91.46;0.1933;0.1773;0.01603;-7.137;-7.513;-17.950;0.42;175.78;
2025-02-20 13:34:35.13;0.00:06:05:921;-0.06;-1.00;0.02;0.1626;-0.01221;-0.1888;0.003374;-46.85;0.51;116.38;2.08;116.36;0.1626;0.1892;-0.02662;-7.890;-7.231;-99.990;0.47;178.98;
2025-02-20 13:34:35.38;0.00:06:06:177;-0.09;-0.99;0.09;0.173;-0.01497;-0.1632;0.01502;-47.62;2.62;95.09;8.68;94.70;0.173;0.1645;0.008489;-7.619;-7.837;-20.711;0.45;174.74;
2025-02-20 13:34:35.64;0.00:06:06:431;0.07;-0.99;0.15;0.1652;0.01463;-0.2006;0.03116;-42.92;4.40;123.22;18.86;121.77;0.1652;0.2036;-0.03836;-7.820;-6.913;-99.990;0.54;171.17;
2025-02-20 13:34:35.89;0.00:06:06:687;-0.09;-1.00;0.03;0.2014;-0.01638;-0.1902;0.005385;-47.46;0.81;94.80;2.67;94.76;0.2014;0.1909;0.01048;-6.959;-7.191;-19.798;0.46;178.38;
2025-02-20 13:34:36.15;0.00:06:06:944;0.02;-1.00;0.10;0.171;0.00418;-0.2038;0.01973;-44.41;2.76;119.76;11.54;119.20;0.171;0.2047;-0.03378;-7.671;-6.888;-99.990;0.51;174.47;
2025-02-20 13:34:36.40;0.00:06:07:197;-0.16;-0.99;0.02;0.2006;-0.02854;-0.1815;0.004436;-49.47;0.69;91.62;2.21;91.59;0.2006;0.1838;0.01682;-6.976;-7.356;-17.742;0.42;178.60;
2025-02-20 13:34:36.66;0.00:06:07:452;-0.18;-0.98;0.08;0.1865;-0.03791;-0.2018;0.01581;-50.32;2.20;110.37;8.48;110.05;0.1865;0.2059;-0.01935;-7.292;-6.863;-99.990;0.41;175.52;
2025-02-20 13:34:36.91;0.00:06:07:706;-0.13;-0.97;0.20;0.1829;-0.02243;-0.1684;0.03552;-48.79;5.91;94.90;19.42;92.89;0.1829;0.1736;0.009328;-7.378;-7.606;-20.302;0.44;168.09;
2025-02-20 13:34:37.17;0.00:06:07:961;-0.03;-0.99;0.11;0.1697;-0.005733;-0.2002;0.02247;-45.82;3.20;118.76;13.24;118.02;0.1697;0.2015;-0.03183;-7.704;-6.957;-99.990;0.49;173.59;
2025-02-20 13:34:37.42;0.00:06:08:217;0.03;-0.99;0.11;0.1626;0.004754;-0.1713;0.01955;-44.21;3.25;106.10;12.03;105.42;0.1626;0.1725;-0.009922;-7.889;-7.632;-99.990;0.51;173.49;
2025-02-20 13:34:37.68;0.00:06:08:473;-0.13;-0.98;0.15;0.1907;-0.02698;-0.2054;0.03139;-48.74;4.31;109.91;16.47;108.67;0.1907;0.2095;-0.01889;-7.198;-6.787;-99.990;0.44;171.31;
2025-02-20 13:34:37.93;0.00:06:08:727;0.01;-1.00;0.10;0.1611;0.002793;-0.1889;0.01805;-44.58;2.73;117.79;11.20;117.26;0.1611;0.1898;-0.02867;-7.928;-7.217;-99.990;0.51;174.54;
2025-02-20 13:34:38.19;0.00:06:08:980;-0.14;-0.99;0.03;0.1941;-0.02821;-0.2025;0.005783;-48.97;0.81;105.35;2.98;105.31;0.1941;0.2045;-0.01039;-7.119;-6.893;-99.990;0.43;178.36;
2025-02-20 13:34:38.44;0.00:06:09:236;-0.12;-0.99;-0.05;0.1783;-0.02034;-0.1676;-0.009068;-48.46;-1.54;94.83;5.08;94.69;0.1783;0.1691;0.009229;-7.488;-7.718;-20.349;0.44;-176.90;
2025-02-20 13:34:38.70;0.00:06:09:491;-0.28;-0.95;0.12;0.1992;-0.05507;-0.1862;0.02342;-53.24;3.44;98.17;11.76;97.47;0.1992;0.1955;0.003642;-7.008;-7.088;-24.387;0.36;172.83;
2025-02-20 13:34:38.95;0.00:06:09:746;-0.12;-0.99;0.10;0.1673;-0.02106;-0.1674;0.01777;-48.58;3.01;101.45;10.62;100.89;0.1673;0.1697;-0.00242;-7.766;-7.704;-99.990;0.44;173.94;
2025-02-20 13:34:39.21;0.00:06:10:002;-0.16;-0.97;0.15;0.1902;-0.02869;-0.1718;0.027;-49.74;4.41;92.65;14.19;91.55;0.1902;0.1762;0.01398;-7.208;-7.540;-18.544;0.42;171.07;
2025-02-20 13:34:39.46;0.00:06:10:255;-0.02;-0.99;0.12;0.1612;-0.003433;-0.1925;0.02327;-45.51;3.45;120.24;14.43;119.37;0.1612;0.1939;-0.03264;-7.925;-7.125;-99.990;0.49;173.11;
2025-02-20 13:34:39.72;0.00:06:10:511;-0.13;-0.96;0.24;0.199;-0.02378;-0.1796;0.04431;-48.77;6.87;93.71;22.27;91.03;0.199;0.1865;0.01251;-7.012;-7.294;-19.028;0.44;166.14;
2025-02-20 13:34:39.97;0.00:06:10:765;-0.08;-0.97;0.24;0.1898;-0.01603;-0.1977;0.04817;-47.32;6.83;107.52;25.38;104.48;0.1898;0.2041;-0.01426;-7.217;-6.902;-99.990;0.46;166.30;
2025-02-20 13:34:40.23;0.00:06:11:022;0.00;-0.98;0.20;0.1708;0.0001172;-0.1635;0.03348;-44.98;5.79;97.66;19.60;95.68;0.1708;0.1668;0.003991;-7.674;-7.777;-23.989;0.50;168.42;
2025-02-20 13:34:40.48;0.00:06:11:276;-0.17;-0.97;0.15;0.2002;-0.03143;-0.1842;0.02885;-49.84;4.39;94.43;14.41;93.32;0.2002;0.1891;0.01116;-6.985;-7.234;-19.525;0.42;171.10;
2025-02-20 13:34:40.74;0.00:06:11:532;0.04;-0.99;0.14;0.161;0.007012;-0.1769;0.02525;-43.86;4.06;111.09;15.69;109.98;0.161;0.1788;-0.01786;-7.933;-7.476;-99.990;0.52;171.88;
2025-02-20 13:34:40.99;0.00:06:11:786;-0.14;-0.97;0.21;0.2033;-0.0282;-0.2004;0.04258;-49.00;5.94;101.72;20.94;99.54;0.2033;0.2068;-0.00349;-6.918;-6.844;-99.990;0.43;168.01;
2025-02-20 13:34:41.25;0.00:06:12:042;0.04;-0.99;0.13;0.1725;0.008939;-0.2047;0.02755;-43.75;3.83;119.84;15.96;118.77;0.1725;0.2068;-0.03424;-7.631;-6.845;-99.990;0.52;172.34;
2025-02-20 13:34:41.50;0.00:06:12:297;-0.24;-0.96;0.18;0.2012;-0.04407;-0.1774;0.03294;-51.98;5.11;92.30;16.38;90.84;0.2012;0.1857;0.01549;-6.964;-7.312;-18.101;0.38;169.48;
2025-02-20 13:34:41.76;0.00:06:12:552;-0.25;-0.96;0.10;0.2056;-0.04968;-0.1944;0.01975;-52.17;2.81;98.08;9.61;97.61;0.2056;0.2016;0.003943;-6.870;-6.954;-24.042;0.38;174.20;
2025-02-20 13:34:42.01;0.00:06:12:808;-0.08;-0.96;0.26;0.1634;-0.01314;-0.1662;0.04534;-47.26;7.61;105.74;27.75;102.03;0.1634;0.1728;-0.009379;-7.867;-7.625;-99.990;0.46;164.74;
2025-02-20 13:34:42.27;0.00:06:13:064;-0.07;-0.97;0.22;0.1919;-0.01492;-0.2065;0.04695;-47.07;6.39;110.64;24.47;107.90;0.1919;0.2123;-0.02041;-7.170;-6.731;-99.990;0.46;167.19;
2025-02-20 13:34:42.52;0.00:06:13:317;0.03;-0.96;0.28;0.1603;0.005876;-0.1738;0.05111;-44.03;8.19;113.06;31.87;108.48;0.1603;0.1813;-0.02094;-7.950;-7.416;-99.990;0.52;163.62;
2025-02-20 13:34:42.78;0.00:06:13:572;-0.17;-0.96;0.20;0.2018;-0.03529;-0.1963;0.04152;-50.10;5.88;100.96;20.57;98.84;0.2018;0.2038;-0.001936;-6.950;-6.909;-99.990;0.41;168.06;
2025-02-20 13:34:43.03;0.00:06:13:829;-0.07;-0.98;0.19;0.1641;-0.01439;-0.1918;0.03792;-47.15;5.58;119.47;23.11;117.21;0.1641;0.196;-0.03194;-7.849;-7.077;-99.990;0.46;168.82;
2025-02-20 13:34:43.29;0.00:06:14:085;-0.25;-0.96;0.13;0.1998;-0.04734;-0.1844;0.02513;-52.20;3.76;96.11;12.58;95.29;0.1998;0.192;0.007764;-6.994;-7.166;-21.099;0.38;172.24;
2025-02-20 13:34:43.55;0.00:06:14:341;-0.09;-0.98;0.18;0.1603;-0.01493;-0.169;0.03138;-47.52;5.24;107.67;19.58;105.88;0.1603;0.1726;-0.0123;-7.951;-7.630;-99.990;0.46;169.48;
2025-02-20 13:34:43.80;0.00:06:14:596;-0.07;-0.99;0.14;0.1928;-0.01221;-0.1708;0.0244;-47.05;4.05;89.73;12.66;88.83;0.1928;0.173;0.0198;-7.150;-7.620;-17.033;0.46;171.87;
2025-02-20 13:34:44.06;0.00:06:14:853;0.08;-0.98;0.17;0.1574;0.01554;-0.1885;0.03227;-42.64;4.84;121.92;20.50;120.18;0.1574;0.1919;-0.03449;-8.031;-7.170;-99.990;0.54;170.29;
2025-02-20 13:34:44.31;0.00:06:15:109;-0.25;-0.96;0.12;0.2076;-0.05034;-0.1975;0.02425;-52.15;3.39;98.86;11.68;98.17;0.2076;0.2053;0.002362;-6.827;-6.877;-26.268;0.38;173.00;
2025-02-20 13:34:44.57;0.00:06:15:364;-0.11;-0.99;0.05;0.167;-0.02216;-0.1964;0.009529;-48.22;1.38;118.51;5.71;118.37;0.167;0.1979;-0.0309;-7.773;-7.036;-99.990;0.44;177.22;
2025-02-20 13:34:44.82;0.00:06:15:619;-0.23;-0.96;0.16;0.2007;-0.04674;-0.1923;0.03194;-51.83;4.58;99.87;15.91;98.59;0.2007;0.2005;0.0002683;-6.974;-6.979;-35.713;0.38;170.57;
2025-02-20 13:34:45.08;0.00:06:15:876;-0.08;-0.98;0.15;0.1756;-0.01686;-0.2016;0.03117;-47.39;4.38;116.57;17.75;115.21;0.1756;0.2046;-0.02909;-7.556;-6.890;-99.990;0.46;171.21;
2025-02-20 13:34:45.34;0.00:06:16:131;-0.22;-0.96;0.15;0.1948;-0.04018;-0.1742;0.02623;-51.49;4.17;92.76;13.47;91.78;0.1948;0.1807;0.01409;-7.104;-7.431;-18.510;0.39;171.44;
2025-02-20 13:34:45.59;0.00:06:16:386;0.00;-1.00;0.03;0.1593;-0.0005326;-0.1899;0.00553;-45.08;0.83;119.29;3.47;119.23;0.1593;0.19;-0.03072;-7.979;-7.213;-99.990;0.50;178.33;
2025-02-20 13:34:45.85;0.00:06:16:642;-0.15;-0.97;0.19;0.1732;-0.02619;-0.1649;0.03312;-49.51;5.61;98.31;19.13;96.43;0.1732;0.1702;0.002934;-7.615;-7.690;-25.325;0.42;168.64;
2025-02-20 13:34:46.10;0.00:06:16:898;0.00;-0.99;0.15;0.179;0.0006116;-0.2031;0.03101;-44.91;4.34;114.78;17.33;113.46;0.179;0.2054;-0.02644;-7.472;-6.874;-99.990;0.50;171.32;
2025-02-20 13:34:46.36;0.00:06:17:154;0.04;-0.99;0.17;0.1623;0.008427;-0.191;0.03223;-43.74;4.79;119.46;19.86;117.79;0.1623;0.1938;-0.03157;-7.898;-7.126;-99.990;0.52;170.42;
2025-02-20 13:34:46.61;0.00:06:17:407;-0.17;-0.98;0.12;0.2047;-0.03393;-0.1942;0.02296;-49.96;3.32;96.94;11.21;96.29;0.2047;0.1985;0.006273;-6.888;-7.023;-22.025;0.41;173.26;
2025-02-20 13:34:46.87;0.00:06:17:664;-0.02;-0.97;0.24;0.1655;-0.004115;-0.172;0.04194;-45.69;6.85;107.00;25.33;103.96;0.1655;0.1771;-0.01159;-7.811;-7.517;-99.990;0.49;166.30;
2025-02-20 13:34:47.12;0.00:06:17:920;-0.16;-0.97;0.20;0.1961;-0.02963;-0.1766;0.0359;-49.76;5.67;93.15;18.31;91.33;0.1961;0.1826;0.01344;-7.076;-7.384;-18.717;0.42;168.51;
2025-02-20 13:34:47.38;0.00:06:18:176;0.08;-0.99;0.12;0.1563;0.01481;-0.1844;0.02229;-42.70;3.44;119.21;14.26;118.36;0.1563;0.1863;-0.03003;-8.060;-7.297;-99.990;0.54;173.11;
2025-02-20 13:34:47.64;0.00:06:18:431;-0.19;-0.97;0.13;0.1999;-0.03674;-0.1905;0.02621;-50.46;3.85;97.91;13.11;97.03;0.1999;0.1958;0.004172;-6.991;-7.083;-23.797;0.41;172.16;
2025-02-20 13:34:47.89;0.00:06:18:686;-0.12;-0.99;0.05;0.1876;-0.02501;-0.2073;0.01098;-48.44;1.51;111.43;5.85;111.28;0.1876;0.2091;-0.02145;-7.268;-6.797;-99.990;0.44;176.97;
2025-02-20 13:34:48.15;0.00:06:18:942;-0.14;-0.99;0.00;0.1789;-0.02369;-0.1687;-0.0001056;-49.00;-0.02;95.22;0.06;95.22;0.1789;0.1704;0.008548;-7.473;-7.686;-20.682;0.43;-179.96;
2025-02-20 13:34:48.40;0.00:06:19:197;-0.16;-0.99;0.06;0.2037;-0.02961;-0.1832;0.01092;-49.59;1.68;91.23;5.36;91.08;0.2037;0.1859;0.01786;-6.909;-7.308;-17.481;0.42;176.59;
2025-02-20 13:34:48.66;0.00:06:19:452;0.00;-1.00;0.07;0.1561;-0.000114;-0.1809;0.01197;-45.02;1.89;116.12;7.67;115.86;0.1561;0.1813;-0.02516;-8.066;-7.417;-99.990;0.50;176.21;
2025-02-20 13:34:48.91;0.00:06:19:708;-0.16;-0.98;0.14;0.2039;-0.03265;-0.2015;0.02854;-49.60;3.98;101.05;14.00;100.08;0.2039;0.2061;-0.002146;-6.905;-6.860;-99.990;0.42;171.94;
2025-02-20 13:34:49.17;0.00:06:19:964;0.01;-1.00;0.04;0.1686;0.00117;-0.2031;0.008766;-44.83;1.24;120.57;5.20;120.45;0.1686;0.2033;-0.03467;-7.731;-6.919;-99.990;0.50;177.53;
2025-02-20 13:34:49.42;0.00:06:20:220;-0.21;-0.97;0.08;0.2003;-0.04004;-0.1841;0.01469;-51.14;2.23;94.34;7.33;94.05;0.2003;0.189;0.01134;-6.983;-7.236;-19.453;0.39;175.44;
2025-02-20 13:34:49.68;0.00:06:20:474;-0.08;-1.00;0.05;0.1831;-0.01651;-0.2066;0.01129;-47.28;1.56;113.34;6.17;113.17;0.1831;0.2075;-0.02443;-7.373;-6.829;-99.990;0.46;176.87;
2025-02-20 13:34:49.93;0.00:06:20:729;-0.29;-0.96;0.06;0.1925;-0.05136;-0.1705;0.01122;-53.38;1.80;92.67;5.83;92.49;0.1925;0.1784;0.01411;-7.155;-7.486;-18.504;0.36;176.23;
2025-02-20 13:34:50.19;0.00:06:20:984;-0.01;-1.00;0.02;0.1799;-0.003007;-0.2101;0.004543;-45.41;0.62;116.81;2.52;116.78;0.1799;0.2102;-0.03025;-7.449;-6.774;-99.990;0.49;178.76;
2025-02-20 13:34:50.44;0.00:06:21:239;-0.02;-1.00;0.00;0.1583;-0.003732;-0.18;-0.0001228;-45.59;-0.02;113.72;0.08;113.72;0.1583;0.1801;-0.02173;-8.004;-7.446;-99.990;0.49;-179.96;
2025-02-20 13:34:50.70;0.00:06:21:494;-0.28;-0.96;-0.01;0.2032;-0.05834;-0.1968;-0.002678;-53.26;-0.37;101.01;1.32;101.00;0.2032;0.2053;-0.002045;-6.920;-6.877;-99.990;0.36;-179.22;
2025-02-20 13:34:50.95;0.00:06:21:749;-0.07;-0.99;0.11;0.182;-0.0142;-0.2052;0.02222;-46.98;3.08;113.65;12.21;112.99;0.182;0.2069;-0.02485;-7.398;-6.843;-99.990;0.47;173.82;
2025-02-20 13:34:51.21;0.00:06:22:004;-0.19;-0.94;0.27;0.1871;-0.03349;-0.1664;0.04823;-50.69;7.93;94.31;25.78;90.72;0.1871;0.1764;0.01064;-7.280;-7.535;-19.731;0.41;163.83;
2025-02-20 13:34:51.46;0.00:06:22:260;-0.18;-0.98;0.11;0.1989;-0.03571;-0.189;0.02157;-50.35;3.20;97.32;10.85;96.71;0.1989;0.1935;0.005331;-7.015;-7.133;-22.732;0.41;173.49;
2025-02-20 13:34:51.72;0.00:06:22:514;0.02;-0.97;0.25;0.1643;0.002666;-0.1705;0.04442;-44.55;7.30;107.28;27.03;103.82;0.1643;0.1763;-0.01196;-7.844;-7.539;-99.990;0.51;165.40;
2025-02-20 13:34:51.97;0.00:06:22:770;-0.03;-0.98;0.22;0.1899;-0.00609;-0.2044;0.04594;-45.85;6.33;110.35;24.19;107.67;0.1899;0.2096;-0.01966;-7.215;-6.787;-99.990;0.49;167.33;
